timestamp,title,market_slug,event_slug,outcome,side,price,size,notional_usd
1775389387,"Rolex Monte Carlo Masters, Qualification: David Goffin vs Emilio Nava",atp-goffin-nava-2026-04-05,atp-goffin-nava-2026-04-05,Emilio Nava,BUY,0.75,1964.67,1473.5025
1775389387,"Rolex Monte Carlo Masters, Qualification: David Goffin vs Emilio Nava",atp-goffin-nava-2026-04-05,atp-goffin-nava-2026-04-05,Emilio Nava,BUY,0.75,1800.0,1350.0
1775389387,"Rolex Monte Carlo Masters, Qualification: David Goffin vs Emilio Nava",atp-goffin-nava-2026-04-05,atp-goffin-nava-2026-04-05,Emilio Nava,BUY,0.75,10.0,7.5
1775389387,"Rolex Monte Carlo Masters, Qualification: David Goffin vs Emilio Nava",atp-goffin-nava-2026-04-05,atp-goffin-nava-2026-04-05,Emilio Nava,BUY,0.74,3651.35,2701.999
1775389373,"Upper Austria Ladies Linz, Qualification: Madison Brengle vs Dominika Salkova",wta-brengle-salkova-2026-04-05,wta-brengle-salkova-2026-04-05,Dominika Salkova,BUY,0.92,1931.22392,1781.0004
1775389359,"Rolex Monte Carlo Masters, Qualification: Ethan Quinn vs Francisco Comesana",atp-quinn-comesan-2026-04-05,atp-quinn-comesan-2026-04-05,Francisco Comesana,BUY,0.7200001337313792,4.785713,3.445714
1775389359,"Rolex Monte Carlo Masters, Qualification: Ethan Quinn vs Francisco Comesana",atp-quinn-comesan-2026-04-05,atp-quinn-comesan-2026-04-05,Francisco Comesana,BUY,0.7200000008195264,683.321427,491.991428
1775389359,"Rolex Monte Carlo Masters, Qualification: Ethan Quinn vs Francisco Comesana",atp-quinn-comesan-2026-04-05,atp-quinn-comesan-2026-04-05,Francisco Comesana,BUY,0.7200000008195264,683.321427,491.991428
1775389359,"Rolex Monte Carlo Masters, Qualification: Ethan Quinn vs Francisco Comesana",atp-quinn-comesan-2026-04-05,atp-quinn-comesan-2026-04-05,Francisco Comesana,BUY,0.7200000008195264,683.321427,491.991428
1775389359,"Rolex Monte Carlo Masters, Qualification: Ethan Quinn vs Francisco Comesana",atp-quinn-comesan-2026-04-05,atp-quinn-comesan-2026-04-05,Francisco Comesana,BUY,0.72,11.81,8.5032
1775389359,"Rolex Monte Carlo Masters, Qualification: Ethan Quinn vs Francisco Comesana",atp-quinn-comesan-2026-04-05,atp-quinn-comesan-2026-04-05,Francisco Comesana,BUY,0.7200000013329599,510.142856,367.302857
1775389359,"Rolex Monte Carlo Masters, Qualification: Ethan Quinn vs Francisco Comesana",atp-quinn-comesan-2026-04-05,atp-quinn-comesan-2026-04-05,Francisco Comesana,BUY,0.7200000013329599,510.142856,367.302857
1775389359,"Rolex Monte Carlo Masters, Qualification: Ethan Quinn vs Francisco Comesana",atp-quinn-comesan-2026-04-05,atp-quinn-comesan-2026-04-05,Francisco Comesana,BUY,0.7200000008195264,683.321427,491.991428
1775389355,"Rolex Monte Carlo Masters, Qualification: Ethan Quinn vs Francisco Comesana",atp-quinn-comesan-2026-04-05,atp-quinn-comesan-2026-04-05,Francisco Comesana,BUY,0.72,4.5,3.24
1775389353,"Rolex Monte Carlo Masters, Qualification: David Goffin vs Emilio Nava",atp-goffin-nava-2026-04-05,atp-goffin-nava-2026-04-05,Emilio Nava,BUY,0.78,3174.20109,2492.3262
1775389353,"Rolex Monte Carlo Masters, Qualification: Ethan Quinn vs Francisco Comesana",atp-quinn-comesan-2026-04-05,atp-quinn-comesan-2026-04-05,Francisco Comesana,BUY,0.72,10.0,7.2
1775389351,"Rolex Monte Carlo Masters, Qualification: Ethan Quinn vs Francisco Comesana",atp-quinn-comesan-2026-04-05,atp-quinn-comesan-2026-04-05,Ethan Quinn,BUY,0.2834518888888889,2641.95961,765.3201
1775389351,Bucharest Open: Mariano Navone vs Daniel Merida Aguilar,atp-navone-aguilar-2026-04-05,atp-navone-aguilar-2026-04-05,Daniel Merida Aguilar,BUY,0.1,29.19,3.0
1775389349,"Rolex Monte Carlo Masters, Qualification: Alexander Shevchenko vs Roberto Bautista Agut",atp-shevche-agut-2026-04-05,atp-shevche-agut-2026-04-05,Alexander Shevchenko,BUY,0.6,1432.0,859.2
